"admin2Name","admin2Pcod","year","month","seasonaltotal_precip","seasonalmean_precip"
"Gouré","NE0704",2011,8,131.951318369062,21.9918863948437
"Gouré","NE0704",2011,9,54.7794513510516,9.1299085585086
"Gouré","NE0704",2012,6,53.8518652583716,8.97531087639527
"Gouré","NE0704",2012,7,117.008290264047,19.5013817106744
"Gouré","NE0704",2012,8,216.480541314203,36.0800902190339
"Gouré","NE0704",2012,9,60.2101528671264,10.0350254778544
"Gouré","NE0704",2013,6,43.6543240652427,7.27572067754045
"Gouré","NE0704",2013,7,86.8297956293908,14.4716326048985
"Gouré","NE0704",2013,8,172.11385547098,28.6856425784967
"Gouré","NE0704",2013,9,34.0049513421733,5.66749189036222
"Gouré","NE0704",2014,6,10.1592553447841,1.69320922413068
"Gouré","NE0704",2014,7,107.993402998674,17.998900499779
"Gouré","NE0704",2014,8,134.300722019788,22.3834536699647
"Gouré","NE0704",2014,9,29.9042797732103,4.98404662886838
"Gouré","NE0704",2015,6,11.1225606076377,1.85376010127295
"Gouré","NE0704",2015,7,79.0821322387353,13.1803553731225
"Gouré","NE0704",2015,8,156.282249860456,26.0470416434093
"Gouré","NE0704",2015,9,79.1796038097514,13.1966006349586
"Gouré","NE0704",2016,6,52.5602377182758,8.76003961971263
"Gouré","NE0704",2016,7,103.549260125538,17.258210020923
"Gouré","NE0704",2016,8,166.599329684813,27.7665549474688
"Gouré","NE0704",2016,9,35.4564093230827,5.90940155384712
"Gouré","NE0704",2017,6,28.3553779076058,4.7258963179343
"Gouré","NE0704",2017,7,90.1774849902247,15.0295808317041
"Gouré","NE0704",2017,8,146.025501377148,24.337583562858
"Gouré","NE0704",2017,9,28.3977030410567,4.73295050684279
"Gouré","NE0704",2018,6,46.8364040206039,7.80606733676732
"Gouré","NE0704",2018,7,89.4007668424021,14.900127807067
"Gouré","NE0704",2018,8,155.379140500402,25.8965234167337
"Gouré","NE0704",2018,9,67.3125449582711,11.2187574930452
"Gouré","NE0704",2019,6,37.7696271228216,6.2949378538036
"Gouré","NE0704",2019,7,118.27192184862,19.7119869747701
"Gouré","NE0704",2019,8,279.5478638779,46.5913106463167
"Gouré","NE0704",2019,9,21.5409320296579,3.59015533827631
"Gouré","NE0704",2020,6,11.7354951403669,1.95591585672782
"Gouré","NE0704",2020,7,156.751244004414,26.1252073340691
"Gouré","NE0704",2020,8,127.867064766217,21.3111774610361
"Gouré","NE0704",2020,9,69.0812880261772,11.5135480043629
"Gouré","NE0704",2021,6,13.8571592519413,2.30952654199022
"Gouré","NE0704",2021,7,159.439650208719,26.5732750347866
"Gouré","NE0704",2021,8,153.322013982792,25.553668997132
"Gouré","NE0704",2021,9,66.7161843667191,11.1193640611199
"Kantché","NE0705",1981,6,45.2100798688261,7.53501331147102
"Kantché","NE0705",1981,7,176.981705603384,29.4969509338974
"Kantché","NE0705",1981,8,123.034869420179,20.5058115700299
"Kantché","NE0705",1981,9,44.6233759478444,7.43722932464073
"Kantché","NE0705",1982,6,45.6866651346956,7.61444418911593
"Kantché","NE0705",1982,7,110.653990879477,18.4423318132461
"Kantché","NE0705",1982,8,215.767044190362,35.9611740317269
"Kantché","NE0705",1982,9,19.5808467736375,3.26347446227292
"Kantché","NE0705",1983,6,52.6389731830824,8.77316219718039
"Kantché","NE0705",1983,7,86.313771300436,14.3856285500727
"Kantché","NE0705",1983,8,113.733042946836,18.955507157806
"Kantché","NE0705",1983,9,71.1851438853431,11.8641906475572
"Kantché","NE0705",1984,6,17.4890822178002,2.91484703630003
"Kantché","NE0705",1984,7,139.006714709757,23.1677857849595
"Kantché","NE0705",1984,8,41.782409456312,6.96373490938533
"Kantché","NE0705",1984,9,55.3844727480886,9.23074545801477
"Kantché","NE0705",1985,6,28.1679823446004,4.69466372410007
"Kantché","NE0705",1985,7,100.329148873515,16.7215248122525
"Kantché","NE0705",1985,8,157.615366928901,26.2692278214834
"Kantché","NE0705",1985,9,62.6745792542894,10.4457632090482
"Kantché","NE0705",1986,6,28.7350780055287,4.78917966758812
"Kantché","NE0705",1986,7,140.620223804471,23.4367039674118
"Kantché","NE0705",1986,8,144.820227752393,24.1367046253988
"Kantché","NE0705",1986,9,71.7537927366836,11.9589654561139
"Kantché","NE0705",1987,6,16.6312786727896,2.77187977879826
"Kantché","NE0705",1987,7,85.1293759983632,14.1882293330605
"Kantché","NE0705",1987,8,126.89872094648,21.1497868244133
"Kantché","NE0705",1987,9,37.7925125395792,6.29875208992987
"Kantché","NE0705",1988,6,54.3105628317633,9.05176047196055
"Kantché","NE0705",1988,7,105.180148688112,17.530024781352
"Kantché","NE0705",1988,8,200.624694376488,33.4374490627481
"Kantché","NE0705",1988,9,69.3521441819418,11.5586906969903
"Kantché","NE0705",1989,6,27.3619850107541,4.56033083512568
"Kantché","NE0705",1989,7,130.406112067082,21.7343520111803
"Kantché","NE0705",1989,8,212.790048100869,35.4650080168115
"Kantché","NE0705",1989,9,32.4547545150971,5.40912575251618
"Kantché","NE0705",1990,6,30.6216885150366,5.1036147525061
"Kantché","NE0705",1990,7,161.320587865591,26.8867646442651
"Kantché","NE0705",1990,8,113.054019520838,18.8423365868064
"Kantché","NE0705",1990,9,32.1496804524685,5.35828007541141
"Kantché","NE0705",1991,6,47.9540493872974,7.99234156454956
"Kantché","NE0705",1991,7,121.316116348106,20.2193527246844
"Kantché","NE0705",1991,8,169.685588449457,28.2809314082428
"Kantché","NE0705",1991,9,27.969382749312,4.66156379155201
"Kantché","NE0705",1992,6,44.7027652059791,7.45046086766318
"Kantché","NE0705",1992,7,148.700523389198,24.7834205648663
"Kantché","NE0705",1992,8,165.607462777075,27.6012437961791
"Kantché","NE0705",1992,9,65.8844107064236,10.9807351177373
"Kantché","NE0705",1993,6,41.2608933881794,6.87681556469656
"Kantché","NE0705",1993,7,131.681575739195,21.9469292898658
"Kantché","NE0705",1993,8,143.981816291634,23.996969381939
"Kantché","NE0705",1993,9,55.842128617251,9.3070214362085
"Kantché","NE0705",1994,6,35.9521130941235,5.99201884902058
"Kantché","NE0705",1994,7,187.399863543201,31.2333105905335
"Kantché","NE0705",1994,8,176.022830647074,29.337138441179
"Kantché","NE0705",1994,9,111.792420326337,18.6320700543894
"Kantché","NE0705",1995,6,48.8896450437224,8.14827417395374
"Kantché","NE0705",1995,7,122.835931966932,20.472655327822
"Kantché","NE0705",1995,8,150.718987760976,25.1198312934961
"Kantché","NE0705",1995,9,70.5309893614079,11.755164893568
"Kantché","NE0705",1996,6,53.7705338322789,8.96175563871314
"Kantché","NE0705",1996,7,125.349336875374,20.8915561458957
"Kantché","NE0705",1996,8,135.205206336316,22.5342010560527
"Kantché","NE0705",1996,9,67.0847325183284,11.1807887530547
"Kantché","NE0705",1997,6,44.9266422414671,7.48777370691118
"Kantché","NE0705",1997,7,136.006461506495,22.6677435844159
"Kantché","NE0705",1997,8,171.205716504245,28.5342860840408
"Kantché","NE0705",1997,9,48.7471830082214,8.12453050137024
"Kantché","NE0705",1998,6,42.961669748507,7.16027829141784
"Kantché","NE0705",1998,7,144.09078719171,24.0151311986183
"Kantché","NE0705",1998,8,261.819452004655,43.6365753341091
"Kantché","NE0705",1998,9,117.924591318142,19.6540985530237
"Kantché","NE0705",1999,6,26.1418677906352,4.35697796510587
"Kantché","NE0705",1999,7,170.513795614212,28.4189659357019
"Kantché","NE0705",1999,8,232.747307900167,38.7912179833612
"Kantché","NE0705",1999,9,127.49563360692,21.24927226782
"Kantché","NE0705",2000,6,35.0912818650201,5.84854697750336
"Kantché","NE0705",2000,7,162.510448084848,27.085074680808
"Kantché","NE0705",2000,8,149.84123302227,24.973538837045
"Kantché","NE0705",2000,9,61.6594522047056,10.2765753674509
"Kantché","NE0705",2001,6,61.8840256978354,10.3140042829726
"Kantché","NE0705",2001,7,207.173753181198,34.5289588635331
"Kantché","NE0705",2001,8,196.273093516244,32.7121822527074
"Kantché","NE0705",2001,9,68.0232399781164,11.3372066630194
"Kantché","NE0705",2002,6,40.9254036442774,6.82090060737957
"Kantché","NE0705",2002,7,182.6994328555,30.4499054759166
"Kantché","NE0705",2002,8,177.802299932349,29.6337166553915
"Kantché","NE0705",2002,9,128.476338470678,21.4127230784463
"Kantché","NE0705",2003,6,52.5355310804798,8.75592184674664
"Kantché","NE0705",2003,7,171.698609161735,28.6164348602891
"Kantché","NE0705",2003,8,209.320528238977,34.8867547064962
"Kantché","NE0705",2003,9,70.2905082987251,11.7150847164542
"Kantché","NE0705",2004,6,53.6267172728584,8.93778621214307
"Kantché","NE0705",2004,7,152.980844569635,25.4968074282725
"Kantché","NE0705",2004,8,231.414187920792,38.5690313201321
"Kantché","NE0705",2004,9,36.9522289548308,6.15870482580513
"Kantché","NE0705",2005,6,94.7187172839153,15.7864528806526
"Kantché","NE0705",2005,7,148.078976097348,24.679829349558
"Kantché","NE0705",2005,8,141.580688085235,23.5967813475392
"Kantché","NE0705",2005,9,69.7537715492162,11.625628591536
"Kantché","NE0705",2006,6,20.8990326389689,3.48317210649482
"Kantché","NE0705",2006,7,119.650313793083,19.9417189655138
"Kantché","NE0705",2006,8,214.316020951218,35.719336825203
"Kantché","NE0705",2006,9,83.858253900713,13.9763756501188
"Kantché","NE0705",2007,6,32.5174398122894,5.41957330204823
"Kantché","NE0705",2007,7,123.563551557758,20.5939252596263
"Kantché","NE0705",2007,8,161.746822774629,26.9578037957715
"Kantché","NE0705",2007,9,44.0528435733911,7.34214059556518
"Kantché","NE0705",2008,6,35.8801480285686,5.9800246714281
"Kantché","NE0705",2008,7,175.640985204118,29.2734975340197
"Kantché","NE0705",2008,8,245.753031209157,40.9588385348595
"Kantché","NE0705",2008,9,49.521885618149,8.25364760302483
"Kantché","NE0705",2009,6,65.0313768374859,10.8385628062476
"Kantché","NE0705",2009,7,117.758443938334,19.6264073230556
"Kantché","NE0705",2009,8,110.070654688227,18.3451091147044
"Kantché","NE0705",2009,9,43.6490439126214,7.27484065210356
"Kantché","NE0705",2010,6,76.0257703603422,12.6709617267237
"Kantché","NE0705",2010,7,133.34289309489,22.223815515815
"Kantché","NE0705",2010,8,195.715921301672,32.6193202169454
"Kantché","NE0705",2010,9,84.3846825158173,14.0641137526362
"Kantché","NE0705",2011,6,60.8248199197628,10.1374699866271
"Kantché","NE0705",2011,7,116.946711169445,19.4911185282408
"Kantché","NE0705",2011,8,182.794133181074,30.4656888635124
"Kantché","NE0705",2011,9,56.556236006962,9.42603933449367
"Kantché","NE0705",2012,6,71.7298554653469,11.9549759108912
"Kantché","NE0705",2012,7,157.428348531345,26.2380580885575
"Kantché","NE0705",2012,8,223.756421513802,37.2927369189671
"Kantché","NE0705",2012,9,59.8922306349838,9.98203843916396
"Kantché","NE0705",2013,6,58.5813973592799,9.76356622654666
"Kantché","NE0705",2013,7,106.942364160661,17.8237273601102
"Kantché","NE0705",2013,8,224.880143731145,37.4800239551908
"Kantché","NE0705",2013,9,57.1121743144284,9.5186957190714
"Kantché","NE0705",2014,6,29.4241848291342,4.9040308048557
"Kantché","NE0705",2014,7,151.124109746301,25.1873516243835
"Kantché","NE0705",2014,8,167.99421916961,27.9990365282683
"Kantché","NE0705",2014,9,60.2519481359722,10.0419913559954
"Kantché","NE0705",2015,6,25.3589967336689,4.22649945561148
"Kantché","NE0705",2015,7,116.549948172184,19.4249913620307
"Kantché","NE0705",2015,8,198.286507173072,33.047751195512
"Kantché","NE0705",2015,9,81.5210850654832,13.5868475109139
"Kantché","NE0705",2016,6,51.3795169830338,8.56325283050563
"Kantché","NE0705",2016,7,131.45011278715,21.9083521311917
"Kantché","NE0705",2016,8,143.032706001374,23.8387843335623
"Kantché","NE0705",2016,9,47.6564916656862,7.9427486109477
"Kantché","NE0705",2017,6,50.9176652206245,8.48627753677074
"Kantché","NE0705",2017,7,127.282083188154,21.213680531359
"Kantché","NE0705",2017,8,159.241560332198,26.5402600553664
"Kantché","NE0705",2017,9,27.1207432580359,4.52012387633931
"Kantché","NE0705",2018,6,60.9380186338399,10.1563364389733
"Kantché","NE0705",2018,7,137.732488185109,22.9554146975182
"Kantché","NE0705",2018,8,227.544970913735,37.9241618189558
"Kantché","NE0705",2018,9,82.8778017709929,13.8129669618321
"Kantché","NE0705",2019,6,60.2193106337138,10.0365517722856
"Kantché","NE0705",2019,7,138.507597307284,23.0845995512141
"Kantché","NE0705",2019,8,236.659686096872,39.4432810161454
"Kantché","NE0705",2019,9,33.6121048585868,5.60201747643113
"Kantché","NE0705",2020,6,32.501587838126,5.41693130635434
"Kantché","NE0705",2020,7,235.406337281132,39.2343895468554
"Kantché","NE0705",2020,8,193.924601129263,32.3207668548772
"Kantché","NE0705",2020,9,82.755017013354,13.792502835559
"Kantché","NE0705",2021,6,20.0295406410524,3.33825677350874
"Kantché","NE0705",2021,7,180.91099023963,30.1518317066049
"Kantché","NE0705",2021,8,193.001719237042,32.1669532061737
"Kantché","NE0705",2021,9,86.0683264683751,14.3447210780625
"Magaria","NE0706",1981,6,65.2012632783108,10.8668772130518
"Magaria","NE0706",1981,7,160.81281255015,26.8021354250251
"Magaria","NE0706",1981,8,141.621814936362,23.6036358227271
"Magaria","NE0706",1981,9,59.4206805391199,9.90344675651998
"Magaria","NE0706",1982,6,41.776344851362,6.96272414189367
"Magaria","NE0706",1982,7,127.842810156498,21.307135026083
"Magaria","NE0706",1982,8,182.862318868531,30.4770531447552
"Magaria","NE0706",1982,9,20.9723801336994,3.49539668894989
"Magaria","NE0706",1983,6,57.9567722868926,9.65946204781543
"Magaria","NE0706",1983,7,109.327402355224,18.2212337258707
"Magaria","NE0706",1983,8,124.118730499122,20.686455083187
"Magaria","NE0706",1983,9,70.5035959857754,11.7505993309626
"Magaria","NE0706",1984,6,20.3060159379057,3.38433598965095
"Magaria","NE0706",1984,7,149.161718143162,24.8602863571936
"Magaria","NE0706",1984,8,47.6421816155377,7.94036360258961
"Magaria","NE0706",1984,9,54.910333282934,9.15172221382234
"Magaria","NE0706",1985,6,42.9540413232586,7.15900688720976
"Magaria","NE0706",1985,7,132.312021789118,22.0520036315197
"Magaria","NE0706",1985,8,151.45311546226,25.2421859103768
"Magaria","NE0706",1985,9,65.7256287102034,10.9542714517006
"Magaria","NE0706",1986,6,29.1740083085683,4.86233471809471
"Magaria","NE0706",1986,7,142.232698794441,23.7054497990734
"Magaria","NE0706",1986,8,143.600476994453,23.9334128324088
"Magaria","NE0706",1986,9,82.5844311092219,13.764071851537
"Magaria","NE0706",1987,6,22.2279620854046,3.70466034756743
"Magaria","NE0706",1987,7,85.9748596237681,14.329143270628
"Magaria","NE0706",1987,8,122.128073172401,20.3546788620669
"Magaria","NE0706",1987,9,35.0967343023884,5.84945571706474
"Magaria","NE0706",1988,6,68.2636550938966,11.3772758489828
"Magaria","NE0706",1988,7,117.468673674156,19.578112279026
"Magaria","NE0706",1988,8,258.405464682425,43.0675774470709
"Magaria","NE0706",1988,9,71.0209199449709,11.8368199908285
"Magaria","NE0706",1989,6,28.7311484094781,4.78852473491301
"Magaria","NE0706",1989,7,158.984771538249,26.4974619230415
"Magaria","NE0706",1989,8,198.395512778952,33.065918796492
"Magaria","NE0706",1989,9,28.2346795039681,4.70577991732801
"Magaria","NE0706",1990,6,25.1613428212994,4.19355713688323
"Magaria","NE0706",1990,7,187.513168561117,31.2521947601862
"Magaria","NE0706",1990,8,114.729068892195,19.1215114820324
"Magaria","NE0706",1990,9,30.7485143598577,5.12475239330961
"Magaria","NE0706",1991,6,42.9229659141232,7.15382765235387
"Magaria","NE0706",1991,7,143.348960622436,23.8914934370726
"Magaria","NE0706",1991,8,187.965124395201,31.3275207325335
"Magaria","NE0706",1991,9,30.9751656480405,5.16252760800676
"Magaria","NE0706",1992,6,38.306547999883,6.38442466664717
"Magaria","NE0706",1992,7,180.25772075664,30.0429534594399
"Magaria","NE0706",1992,8,203.231893836414,33.8719823060689
"Magaria","NE0706",1992,9,60.5102691710776,10.0850448618463
"Magaria","NE0706",1993,6,44.3680598437272,7.3946766406212
"Magaria","NE0706",1993,7,158.849752860362,26.4749588100603
"Magaria","NE0706",1993,8,153.65505503657,25.6091758394284
"Magaria","NE0706",1993,9,60.7389166438021,10.123152773967
"Magaria","NE0706",1994,6,38.1289148476909,6.35481914128181
"Magaria","NE0706",1994,7,184.868254549189,30.8113757581981
"Magaria","NE0706",1994,8,226.040075138829,37.6733458564715
"Magaria","NE0706",1994,9,131.883764994295,21.9806274990491
"Magaria","NE0706",1995,6,60.9863166766566,10.1643861127761
"Magaria","NE0706",1995,7,174.404918631799,29.0674864386332
"Magaria","NE0706",1995,8,132.46053661636,22.0767561027266
"Magaria","NE0706",1995,9,81.5943439965727,13.5990573327621
"Magaria","NE0706",1996,6,54.9949371056553,9.16582285094256
"Magaria","NE0706",1996,7,169.265652549843,28.2109420916405
"Magaria","NE0706",1996,8,132.658746559712,22.1097910932853
"Magaria","NE0706",1996,9,71.1591540628693,11.8598590104782
"Magaria","NE0706",1997,6,52.3441096635582,8.7240182772597
"Magaria","NE0706",1997,7,156.226042039245,26.0376736732074
"Magaria","NE0706",1997,8,164.046006391262,27.3410010652103
"Magaria","NE0706",1997,9,76.2195750849158,12.7032625141526
"Magaria","NE0706",1998,6,51.7076494453395,8.61794157422326
"Magaria","NE0706",1998,7,164.149006639818,27.3581677733031
"Magaria","NE0706",1998,8,227.048083591593,37.8413472652655
"Magaria","NE0706",1998,9,134.812725877995,22.4687876463326
"Magaria","NE0706",1999,6,25.0783935095266,4.17973225158777
"Magaria","NE0706",1999,7,164.529902981262,27.4216504968771
"Magaria","NE0706",1999,8,211.298202014074,35.2163670023457
"Magaria","NE0706",1999,9,109.54284369207,18.257140615345
"Magaria","NE0706",2000,6,25.719612662148,4.28660211035799
"Magaria","NE0706",2000,7,158.772933616243,26.4621556027072
"Magaria","NE0706",2000,8,148.305382466879,24.7175637444798
"Magaria","NE0706",2000,9,65.1524876839901,10.8587479473317
"Magaria","NE0706",2001,6,59.1349628651496,9.8558271441916
"Magaria","NE0706",2001,7,177.022687047793,29.5037811746322
"Magaria","NE0706",2001,8,196.386709026813,32.7311181711355
"Magaria","NE0706",2001,9,68.0816772606791,11.3469462101132
"Magaria","NE0706",2002,6,40.2406702271915,6.70677837119858
"Magaria","NE0706",2002,7,187.346518314226,31.2244197190376
"Magaria","NE0706",2002,8,140.463915396998,23.4106525661664
"Magaria","NE0706",2002,9,147.384490102104,24.5640816836841
"Magaria","NE0706",2003,6,80.9012169844757,13.4835361640793
"Magaria","NE0706",2003,7,224.09164272225,37.348607120375
"Magaria","NE0706",2003,8,214.27986100159,35.7133101669316
"Magaria","NE0706",2003,9,81.5263307995891,13.5877217999315
"Magaria","NE0706",2004,6,55.4855371805823,9.24758953009705
"Magaria","NE0706",2004,7,171.171595524909,28.5285992541514
"Magaria","NE0706",2004,8,212.675280056074,35.4458800093456
"Magaria","NE0706",2004,9,41.2498752946325,6.87497921577208
"Magaria","NE0706",2005,6,111.192023435311,18.5320039058851
"Magaria","NE0706",2005,7,160.188248975681,26.6980414959468
"Magaria","NE0706",2005,8,146.728210804776,24.454701800796
"Magaria","NE0706",2005,9,76.7952326834947,12.7992054472491
"Magaria","NE0706",2006,6,31.6791000004566,5.2798500000761
"Magaria","NE0706",2006,7,128.948687067596,21.4914478445994
"Magaria","NE0706",2006,8,217.677970191729,36.2796616986214
"Magaria","NE0706",2006,9,86.3935073895367,14.3989178982561
"Magaria","NE0706",2007,6,38.3675443199557,6.39459071999262
"Magaria","NE0706",2007,7,127.698360179981,21.2830600299968
"Magaria","NE0706",2007,8,146.647253202623,24.4412088671039
"Magaria","NE0706",2007,9,46.3485772252048,7.72476287086746
"Magaria","NE0706",2008,6,35.8162627966765,5.96937713277941
"Magaria","NE0706",2008,7,191.016311454106,31.8360519090176
"Magaria","NE0706",2008,8,224.202558636124,37.3670931060206
"Magaria","NE0706",2008,9,49.1844996556877,8.19741660928129
"Magaria","NE0706",2009,6,67.0610080998509,11.1768346833085
"Magaria","NE0706",2009,7,150.173816261879,25.0289693769798
"Magaria","NE0706",2009,8,105.705565608123,17.6175942680205
"Magaria","NE0706",2009,9,47.9182244569917,7.98637074283194
"Magaria","NE0706",2010,6,88.1623137313108,14.6937189552185
"Magaria","NE0706",2010,7,141.826291767879,23.6377152946464
"Magaria","NE0706",2010,8,194.378926934587,32.3964878224312
"Magaria","NE0706",2010,9,94.6875229636273,15.7812538272712
"Magaria","NE0706",2011,6,66.0324067497095,11.0054011249516
"Magaria","NE0706",2011,7,121.894115975252,20.3156859958753
"Magaria","NE0706",2011,8,187.024216284219,31.1707027140364
"Magaria","NE0706",2011,9,66.7770155573076,11.1295025928846
"Magaria","NE0706",2012,6,79.3443844502354,13.2240640750392
"Magaria","NE0706",2012,7,187.358204289488,31.2263673815813
"Magaria","NE0706",2012,8,240.900349934749,40.1500583224582
"Magaria","NE0706",2012,9,71.5301925277982,11.921698754633
"Magaria","NE0706",2013,6,71.233011213155,11.8721685355258
"Magaria","NE0706",2013,7,119.684985105962,19.9474975176604
"Magaria","NE0706",2013,8,227.006869558638,37.834478259773
"Magaria","NE0706",2013,9,62.9499996949373,10.4916666158229
"Magaria","NE0706",2014,6,34.0847272410942,5.6807878735157
"Magaria","NE0706",2014,7,145.079380725048,24.179896787508
"Magaria","NE0706",2014,8,165.88749870024,27.64791645004
"Magaria","NE0706",2014,9,63.4248579250347,10.5708096541724
"Magaria","NE0706",2015,6,29.6626035458328,4.94376725763881
"Magaria","NE0706",2015,7,139.362990136183,23.2271650226971
"Magaria","NE0706",2015,8,191.739795269167,31.9566325448612
"Magaria","NE0706",2015,9,89.0974550322319,14.8495758387053
"Magaria","NE0706",2016,6,73.7192101646424,12.2865350274404
"Magaria","NE0706",2016,7,135.635116291609,22.6058527152682
"Magaria","NE0706",2016,8,149.182039043396,24.8636731738994
"Magaria","NE0706",2016,9,53.3083278476223,8.88472130793705
"Magaria","NE0706",2017,6,62.0147326014465,10.3357887669077
"Magaria","NE0706",2017,7,131.944222567655,21.9907037612759
"Magaria","NE0706",2017,8,171.47580014482,28.5793000241367
"Magaria","NE0706",2017,9,35.6096589295513,5.93494315492522
"Magaria","NE0706",2018,6,80.3080529360592,13.3846754893432
"Magaria","NE0706",2018,7,160.729534598864,26.7882557664773
"Magaria","NE0706",2018,8,206.395923200859,34.3993205334765
"Magaria","NE0706",2018,9,82.3100699620012,13.7183449936669
"Magaria","NE0706",2019,6,67.0377209069201,11.1729534844867
"Magaria","NE0706",2019,7,170.411601856711,28.4019336427852
"Magaria","NE0706",2019,8,255.660148704154,42.6100247840257
"Magaria","NE0706",2019,9,34.074281105968,5.67904685099467
"Magaria","NE0706",2020,6,34.4053012783791,5.73421687972984
"Magaria","NE0706",2020,7,259.302429877062,43.2170716461769
"Magaria","NE0706",2020,8,191.619588002325,31.9365980003876
"Magaria","NE0706",2020,9,90.8418870361908,15.1403145060318
"Magaria","NE0706",2021,6,20.7312993916237,3.45521656527061
"Magaria","NE0706",2021,7,214.718763514205,35.7864605857009
"Magaria","NE0706",2021,8,180.637958800149,30.1063264666915
"Magaria","NE0706",2021,9,85.3985817268494,14.2330969544749
"Mirriah","NE0707",1981,6,49.3011367867226,8.21685613112044
"Mirriah","NE0707",1981,7,112.61773839801,18.769623066335
"Mirriah","NE0707",1981,8,111.202726524045,18.5337877540075
"Mirriah","NE0707",1981,9,46.7891099160798,7.79818498601331
"Mirriah","NE0707",1982,6,39.2063421637983,6.53439036063305
"Mirriah","NE0707",1982,7,114.868246998426,19.1447078330711
"Mirriah","NE0707",1982,8,170.335853719834,28.3893089533057
"Mirriah","NE0707",1982,9,14.0887904012701,2.34813173354501
"Mirriah","NE0707",1983,6,46.6791266089678,7.77985443482797
"Mirriah","NE0707",1983,7,100.472420754694,16.7454034591157
"Mirriah","NE0707",1983,8,115.129832297612,19.1883053829353
"Mirriah","NE0707",1983,9,61.0572552685496,10.1762092114249
"Mirriah","NE0707",1984,6,12.024459354252,2.004076559042
"Mirriah","NE0707",1984,7,105.546432773722,17.5910721289536
"Mirriah","NE0707",1984,8,27.4500814317287,4.57501357195478
"Mirriah","NE0707",1984,9,49.3136336864954,8.21893894774924
"Mirriah","NE0707",1985,6,28.9739432958486,4.82899054930811
"Mirriah","NE0707",1985,7,108.256004569893,18.0426674283155
"Mirriah","NE0707",1985,8,142.532355397722,23.755392566287
"Mirriah","NE0707",1985,9,57.5021670123004,9.58369450205007
"Mirriah","NE0707",1986,6,26.7794714614727,4.46324524357879
"Mirriah","NE0707",1986,7,120.587029414937,20.0978382358228
"Mirriah","NE0707",1986,8,149.519503976551,24.9199173294252
"Mirriah","NE0707",1986,9,71.1729990338001,11.8621665056333
"Mirriah","NE0707",1987,6,14.5091743391191,2.41819572318651
"Mirriah","NE0707",1987,7,63.7956849161705,10.6326141526951
"Mirriah","NE0707",1987,8,113.818397254256,18.9697328757093
"Mirriah","NE0707",1987,9,35.6562462631257,5.94270771052094
"Mirriah","NE0707",1988,6,50.0478403220173,8.34130672033621
"Mirriah","NE0707",1988,7,108.593925880167,18.0989876466945
"Mirriah","NE0707",1988,8,215.667277456348,35.9445462427247
"Mirriah","NE0707",1988,9,55.7992020206796,9.2998670034466
"Mirriah","NE0707",1989,6,16.100124547164,2.68335409119401
"Mirriah","NE0707",1989,7,128.413276942906,21.4022128238177
"Mirriah","NE0707",1989,8,177.198746022175,29.5331243370292
"Mirriah","NE0707",1989,9,23.4045471262197,3.90075785436994
"Mirriah","NE0707",1990,6,22.355573303997,3.72592888399949
"Mirriah","NE0707",1990,7,145.33153463837,24.2219224397283
"Mirriah","NE0707",1990,8,98.9467351212442,16.4911225202074
"Mirriah","NE0707",1990,9,25.4705959383323,4.24509932305539
"Mirriah","NE0707",1991,6,31.1964012294898,5.19940020491497
"Mirriah","NE0707",1991,7,124.878634875709,20.8131058126181
"Mirriah","NE0707",1991,8,158.925791956702,26.4876319927836
"Mirriah","NE0707",1991,9,26.9179815861789,4.48633026436314
"Mirriah","NE0707",1992,6,38.7096532979821,6.45160888299702
"Mirriah","NE0707",1992,7,157.15955869147,26.1932597819117
"Mirriah","NE0707",1992,8,138.504064894759,23.0840108157931
"Mirriah","NE0707",1992,9,53.8675736945083,8.97792894908471
"Mirriah","NE0707",1993,6,27.0954641225664,4.51591068709439
"Mirriah","NE0707",1993,7,148.495572952967,24.7492621588279
"Mirriah","NE0707",1993,8,126.892584907219,21.1487641512032
"Mirriah","NE0707",1993,9,51.7617352891535,8.62695588152559
"Mirriah","NE0707",1994,6,27.9457424982888,4.6576237497148
"Mirriah","NE0707",1994,7,135.109494269355,22.5182490448924
"Mirriah","NE0707",1994,8,211.368303393881,35.2280505656469
"Mirriah","NE0707",1994,9,135.607897315548,22.601316219258
"Mirriah","NE0707",1995,6,43.5339147414929,7.25565245691549
"Mirriah","NE0707",1995,7,126.420660848536,21.0701101414226
"Mirriah","NE0707",1995,8,98.7729480878598,16.4621580146433
"Mirriah","NE0707",1995,9,71.8593549434453,11.9765591572409
"Mirriah","NE0707",1996,6,41.2759898600692,6.87933164334487
"Mirriah","NE0707",1996,7,107.887455681454,17.9812426135756
"Mirriah","NE0707",1996,8,113.140437220918,18.8567395368197
"Mirriah","NE0707",1996,9,61.2992762563325,10.2165460427221
"Mirriah","NE0707",1997,6,41.5238582137418,6.92064303562364
"Mirriah","NE0707",1997,7,125.526079561232,20.9210132602054
"Mirriah","NE0707",1997,8,128.703293949844,21.4505489916406
"Mirriah","NE0707",1997,9,50.7887965032376,8.46479941720627
"Mirriah","NE0707",1998,6,25.3490924198606,4.22484873664343
"Mirriah","NE0707",1998,7,150.95505582739,25.1591759712317
"Mirriah","NE0707",1998,8,165.453407410058,27.5755679016763
"Mirriah","NE0707",1998,9,113.063379422549,18.8438965704249
