"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmean_precip"
"Sassoumbroum","NER007006005",2012,6,73.4078681742463,12.2346446957077
"Sassoumbroum","NER007006005",2012,7,189.975748543305,31.6626247572175
"Sassoumbroum","NER007006005",2012,8,224.070157862799,37.3450263104665
"Sassoumbroum","NER007006005",2012,9,69.0624321794311,11.5104053632385
"Sassoumbroum","NER007006005",2013,6,64.8758735269916,10.8126455878319
"Sassoumbroum","NER007006005",2013,7,123.648370717029,20.6080617861715
"Sassoumbroum","NER007006005",2013,8,236.417949726645,39.4029916211076
"Sassoumbroum","NER007006005",2013,9,62.0270098386892,10.3378349731149
"Sassoumbroum","NER007006005",2014,6,39.3124467965222,6.55207446608703
"Sassoumbroum","NER007006005",2014,7,158.975864910898,26.4959774851496
"Sassoumbroum","NER007006005",2014,8,169.273173352126,28.2121955586877
"Sassoumbroum","NER007006005",2014,9,70.0583649474612,11.6763941579102
"Sassoumbroum","NER007006005",2015,6,27.9383072601698,4.65638454336163
"Sassoumbroum","NER007006005",2015,7,137.114674250753,22.8524457084589
"Sassoumbroum","NER007006005",2015,8,213.906382286997,35.6510637144994
"Sassoumbroum","NER007006005",2015,9,83.1844953613356,13.8640825602226
"Sassoumbroum","NER007006005",2016,6,63.7690299075143,10.6281716512524
"Sassoumbroum","NER007006005",2016,7,154.740817576478,25.7901362627464
"Sassoumbroum","NER007006005",2016,8,149.28660075268,24.8811001254467
"Sassoumbroum","NER007006005",2016,9,54.4361489738887,9.07269149564812
"Sassoumbroum","NER007006005",2017,6,63.561356530029,10.5935594216715
"Sassoumbroum","NER007006005",2017,7,148.350233446963,24.7250389078272
"Sassoumbroum","NER007006005",2017,8,159.526001958348,26.587666993058
"Sassoumbroum","NER007006005",2017,9,30.3986087471313,5.06643479118854
"Sassoumbroum","NER007006005",2018,6,78.9123393577137,13.1520565596189
"Sassoumbroum","NER007006005",2018,7,155.244415441563,25.8740692402605
"Sassoumbroum","NER007006005",2018,8,217.859003108715,36.3098338514525
"Sassoumbroum","NER007006005",2018,9,86.9994679878573,14.4999113313095
"Sassoumbroum","NER007006005",2019,6,71.2635204212082,11.8772534035347
"Sassoumbroum","NER007006005",2019,7,163.536468740354,27.2560781233923
"Sassoumbroum","NER007006005",2019,8,258.146098865686,43.0243498109477
"Sassoumbroum","NER007006005",2019,9,39.9170720756888,6.65284534594814
"Sassoumbroum","NER007006005",2020,6,36.5214276387574,6.08690460645956
"Sassoumbroum","NER007006005",2020,7,277.38780028461,46.231300047435
"Sassoumbroum","NER007006005",2020,8,221.253202640228,36.8755337733714
"Sassoumbroum","NER007006005",2020,9,90.3671107590857,15.0611851265143
"Sassoumbroum","NER007006005",2021,6,24.6064060628048,4.10106767713414
"Sassoumbroum","NER007006005",2021,7,218.770123576157,36.4616872626929
"Sassoumbroum","NER007006005",2021,8,190.318427080488,31.7197378467481
"Sassoumbroum","NER007006005",2021,9,89.370881882501,14.8951469804168
"Kwaya","NER007006003",1981,6,59.5172277951478,9.91953796585797
"Kwaya","NER007006003",1981,7,190.292846245222,31.7154743742037
"Kwaya","NER007006003",1981,8,143.495738981191,23.9159564968651
"Kwaya","NER007006003",1981,9,58.2682600118507,9.71137666864179
"Kwaya","NER007006003",1982,6,52.5981118227167,8.76635197045279
"Kwaya","NER007006003",1982,7,124.366673230401,20.7277788717336
"Kwaya","NER007006003",1982,8,207.096900097467,34.5161500162445
"Kwaya","NER007006003",1982,9,22.4160416035307,3.73600693392178
"Kwaya","NER007006003",1983,6,59.5437717690941,9.92396196151569
"Kwaya","NER007006003",1983,7,91.1662592364949,15.1943765394158
"Kwaya","NER007006003",1983,8,122.974272608189,20.4957121013648
"Kwaya","NER007006003",1983,9,73.9293378485608,12.3215563080935
"Kwaya","NER007006003",1984,6,22.4213144491387,3.73688574152312
"Kwaya","NER007006003",1984,7,169.7764721635,28.2960786939167
"Kwaya","NER007006003",1984,8,60.2922694786162,10.0487115797694
"Kwaya","NER007006003",1984,9,54.6939266827595,9.11565444712659
"Kwaya","NER007006003",1985,6,39.0876992206631,6.51461653677719
"Kwaya","NER007006003",1985,7,138.234046752907,23.0390077921511
"Kwaya","NER007006003",1985,8,160.239192611271,26.7065321018785
"Kwaya","NER007006003",1985,9,77.5135368890043,12.9189228148341
"Kwaya","NER007006003",1986,6,28.0301375114458,4.67168958524096
"Kwaya","NER007006003",1986,7,152.65057321126,25.4417622018766
"Kwaya","NER007006003",1986,8,128.204622099603,21.3674370166005
"Kwaya","NER007006003",1986,9,96.6653158611739,16.1108859768623
"Kwaya","NER007006003",1987,6,18.9288953696694,3.15481589494491
"Kwaya","NER007006003",1987,7,106.933848008585,17.8223080014308
"Kwaya","NER007006003",1987,8,144.048032063243,24.0080053438739
"Kwaya","NER007006003",1987,9,40.6505326061575,6.77508876769292
"Kwaya","NER007006003",1988,6,68.9354802567203,11.4892467094534
"Kwaya","NER007006003",1988,7,112.968764566166,18.8281274276943
"Kwaya","NER007006003",1988,8,258.658248520228,43.1097080867047
"Kwaya","NER007006003",1988,9,93.6460539248789,15.6076756541465
"Kwaya","NER007006003",1989,6,29.4770792400522,4.9128465400087
"Kwaya","NER007006003",1989,7,132.147311051893,22.0245518419822
"Kwaya","NER007006003",1989,8,240.747422201374,40.1245703668957
"Kwaya","NER007006003",1989,9,40.395145004918,6.73252416748633
"Kwaya","NER007006003",1990,6,23.6169324260953,3.93615540434921
"Kwaya","NER007006003",1990,7,183.412369112561,30.5687281854269
"Kwaya","NER007006003",1990,8,108.845615870931,18.1409359784885
"Kwaya","NER007006003",1990,9,34.6767578869089,5.77945964781815
"Kwaya","NER007006003",1991,6,49.6251498643175,8.27085831071958
"Kwaya","NER007006003",1991,7,136.299527810258,22.7165879683763
"Kwaya","NER007006003",1991,8,207.045372818268,34.5075621363779
"Kwaya","NER007006003",1991,9,35.5748405561956,5.92914009269926
"Kwaya","NER007006003",1992,6,40.0291877287675,6.67153128812792
"Kwaya","NER007006003",1992,7,178.390056102887,29.7316760171478
"Kwaya","NER007006003",1992,8,225.318093306893,37.5530155511489
"Kwaya","NER007006003",1992,9,66.8427500200313,11.1404583366719
"Kwaya","NER007006003",1993,6,53.5516567442083,8.92527612403472
"Kwaya","NER007006003",1993,7,153.613859031332,25.6023098385553
"Kwaya","NER007006003",1993,8,151.443299415466,25.2405499025777
"Kwaya","NER007006003",1993,9,78.6661377645541,13.111022960759
"Kwaya","NER007006003",1994,6,39.2807588682683,6.54679314471139
"Kwaya","NER007006003",1994,7,217.93928240779,36.3232137346316
"Kwaya","NER007006003",1994,8,205.021424798259,34.1702374663764
"Kwaya","NER007006003",1994,9,129.684038994371,21.6140064990619
"Kwaya","NER007006003",1995,6,68.3254531685491,11.3875755280915
"Kwaya","NER007006003",1995,7,166.110517818069,27.6850863030115
"Kwaya","NER007006003",1995,8,164.255963765237,27.3759939608728
"Kwaya","NER007006003",1995,9,86.8749944364864,14.4791657394144
"Kwaya","NER007006003",1996,6,57.1070780935978,9.51784634893296
"Kwaya","NER007006003",1996,7,189.918910532634,31.653151755439
"Kwaya","NER007006003",1996,8,140.4807368164,23.4134561360666
"Kwaya","NER007006003",1996,9,72.8706935004956,12.1451155834159
"Kwaya","NER007006003",1997,6,51.5921649948363,8.59869416580605
"Kwaya","NER007006003",1997,7,165.62882668785,27.6048044479749
"Kwaya","NER007006003",1997,8,178.163970170106,29.693995028351
"Kwaya","NER007006003",1997,9,79.6928548555794,13.2821424759299
"Kwaya","NER007006003",1998,6,53.6720348063309,8.94533913438848
"Kwaya","NER007006003",1998,7,155.454134892942,25.909022482157
"Kwaya","NER007006003",1998,8,269.628777112494,44.938129518749
"Kwaya","NER007006003",1998,9,139.98640293919,23.3310671565316
"Kwaya","NER007006003",1999,6,31.3127930856495,5.21879884760825
"Kwaya","NER007006003",1999,7,170.656713460088,28.4427855766813
"Kwaya","NER007006003",1999,8,238.164585906394,39.6940976510656
"Kwaya","NER007006003",1999,9,131.057006559488,21.8428344265813
"Kwaya","NER007006003",2000,6,27.438908686951,4.57315144782517
"Kwaya","NER007006003",2000,7,172.442463847947,28.7404106413245
"Kwaya","NER007006003",2000,8,155.007427348272,25.834571224712
"Kwaya","NER007006003",2000,9,72.532555275941,12.0887592126568
"Kwaya","NER007006003",2001,6,69.3165717652002,11.5527619608667
"Kwaya","NER007006003",2001,7,195.174854853993,32.5291424756656
"Kwaya","NER007006003",2001,8,203.207041049655,33.8678401749424
"Kwaya","NER007006003",2001,9,85.0538064811878,14.1756344135313
"Kwaya","NER007006003",2002,6,46.2451523753229,7.70752539588716
"Kwaya","NER007006003",2002,7,186.141789168055,31.0236315280091
"Kwaya","NER007006003",2002,8,165.426625879699,27.5711043132831
"Kwaya","NER007006003",2002,9,172.647480726965,28.7745801211609
"Kwaya","NER007006003",2003,6,61.0971716340094,10.1828619390016
"Kwaya","NER007006003",2003,7,208.38925328356,34.7315422139266
"Kwaya","NER007006003",2003,8,200.377393120649,33.3962321867748
"Kwaya","NER007006003",2003,9,95.9541219835112,15.9923536639185
"Kwaya","NER007006003",2004,6,58.9553061600469,9.82588436000782
"Kwaya","NER007006003",2004,7,184.895304567844,30.8158840946406
"Kwaya","NER007006003",2004,8,248.906690722169,41.4844484536949
"Kwaya","NER007006003",2004,9,49.6396888763449,8.27328147939081
"Kwaya","NER007006003",2005,6,112.108255821283,18.6847093035472
"Kwaya","NER007006003",2005,7,156.2986933659,26.04978222765
"Kwaya","NER007006003",2005,8,150.14522569687,25.0242042828116
"Kwaya","NER007006003",2005,9,86.0918063960604,14.3486343993434
"Kwaya","NER007006003",2006,6,27.6618911680149,4.61031519466915
"Kwaya","NER007006003",2006,7,137.796173578534,22.9660289297557
"Kwaya","NER007006003",2006,8,221.133902192167,36.8556503653612
"Kwaya","NER007006003",2006,9,97.2914930119574,16.2152488353262
"Kwaya","NER007006003",2007,6,35.832890771507,5.97214846191784
"Kwaya","NER007006003",2007,7,135.677688326834,22.6129480544723
"Kwaya","NER007006003",2007,8,158.246076189082,26.3743460315136
"Kwaya","NER007006003",2007,9,53.8172660571288,8.96954434285479
"Kwaya","NER007006003",2008,6,43.6896421229705,7.28160702049508
"Kwaya","NER007006003",2008,7,197.492559235386,32.9154265392311
"Kwaya","NER007006003",2008,8,240.986382614238,40.164397102373
"Kwaya","NER007006003",2008,9,57.2429542402504,9.54049237337506
"Kwaya","NER007006003",2009,6,71.7692213931614,11.9615368988602
"Kwaya","NER007006003",2009,7,149.396787467332,24.8994645778886
"Kwaya","NER007006003",2009,8,124.48783620736,20.7479727012266
"Kwaya","NER007006003",2009,9,53.0264798808418,8.83774664680697
"Kwaya","NER007006003",2010,6,84.0448072171594,14.0074678695266
"Kwaya","NER007006003",2010,7,146.518365871147,24.4197276451911
"Kwaya","NER007006003",2010,8,211.063567031758,35.1772611719596
"Kwaya","NER007006003",2010,9,104.66500174002,17.4441669566699
"Kwaya","NER007006003",2011,6,69.3526071688805,11.5587678614801
"Kwaya","NER007006003",2011,7,126.931668818333,21.1552781363888
"Kwaya","NER007006003",2011,8,198.125723600284,33.0209539333807
"Kwaya","NER007006003",2011,9,73.9746551441588,12.3291091906931
"Kwaya","NER007006003",2012,6,73.416303921738,12.236050653623
"Kwaya","NER007006003",2012,7,191.55129470048,31.9252157834134
"Kwaya","NER007006003",2012,8,247.819156486336,41.3031927477227
"Kwaya","NER007006003",2012,9,74.1022469935915,12.3503744989319
"Kwaya","NER007006003",2013,6,70.7496683118041,11.7916113853007
"Kwaya","NER007006003",2013,7,120.468578004816,20.0780963341361
"Kwaya","NER007006003",2013,8,231.690616861483,38.6151028102472
"Kwaya","NER007006003",2013,9,69.7729402205931,11.6288233700988
"Kwaya","NER007006003",2014,6,33.7860203141716,5.63100338569526
"Kwaya","NER007006003",2014,7,149.908280724202,24.9847134540336
"Kwaya","NER007006003",2014,8,168.813258763459,28.1355431272432
"Kwaya","NER007006003",2014,9,74.1427307165077,12.3571217860846
"Kwaya","NER007006003",2015,6,30.8323602076986,5.13872670128311
"Kwaya","NER007006003",2015,7,143.084143796937,23.8473572994894
"Kwaya","NER007006003",2015,8,210.931866012924,35.155311002154
"Kwaya","NER007006003",2015,9,87.4118570015448,14.5686428335908
"Kwaya","NER007006003",2016,6,72.4452559069529,12.0742093178255
"Kwaya","NER007006003",2016,7,142.262851046234,23.7104751743724
"Kwaya","NER007006003",2016,8,150.760541114344,25.1267568523907
"Kwaya","NER007006003",2016,9,56.5404627051868,9.42341045086447
"Kwaya","NER007006003",2017,6,62.8541460605633,10.4756910100939
"Kwaya","NER007006003",2017,7,136.610272950717,22.7683788251195
"Kwaya","NER007006003",2017,8,171.71838268037,28.6197304467283
"Kwaya","NER007006003",2017,9,36.4991351082101,6.08318918470168
"Kwaya","NER007006003",2018,6,84.6267035448505,14.1044505908084
"Kwaya","NER007006003",2018,7,164.283341695904,27.3805569493173
"Kwaya","NER007006003",2018,8,221.547987111161,36.9246645185269
"Kwaya","NER007006003",2018,9,89.7699672468152,14.9616612078025
"Kwaya","NER007006003",2019,6,63.4075752345059,10.567929205751
"Kwaya","NER007006003",2019,7,165.417232093017,27.5695386821696
"Kwaya","NER007006003",2019,8,260.031677473454,43.3386129122424
"Kwaya","NER007006003",2019,9,40.6609456913007,6.77682428188345
"Kwaya","NER007006003",2020,6,35.5732056825875,5.92886761376459
"Kwaya","NER007006003",2020,7,269.925762536157,44.9876270893595
"Kwaya","NER007006003",2020,8,211.269588681904,35.2115981136507
"Kwaya","NER007006003",2020,9,92.5263826351792,15.4210637725299
"Kwaya","NER007006003",2021,6,22.8518483871033,3.80864139785055
"Kwaya","NER007006003",2021,7,217.620282423253,36.2700470705422
"Kwaya","NER007006003",2021,8,192.332839133267,32.0554731888779
"Kwaya","NER007006003",2021,9,94.9524856407404,15.8254142734567
"Droum","NER007007002",1981,6,43.8168960651988,7.30281601086647
"Droum","NER007007002",1981,7,124.98515492447,20.8308591540783
"Droum","NER007007002",1981,8,107.575572866836,17.9292621444727
"Droum","NER007007002",1981,9,49.8154291511939,8.30257152519898
"Droum","NER007007002",1982,6,44.4000137597888,7.40000229329813
"Droum","NER007007002",1982,7,102.635052649848,17.1058421083079
"Droum","NER007007002",1982,8,192.322146041858,32.0536910069764
"Droum","NER007007002",1982,9,13.4844965911307,2.24741609852178
"Droum","NER007007002",1983,6,46.0413057317228,7.67355095528714
"Droum","NER007007002",1983,7,86.4498666122446,14.4083111020408
"Droum","NER007007002",1983,8,118.540601613497,19.7567669355829
"Droum","NER007007002",1983,9,71.3948082538185,11.8991347089698
"Droum","NER007007002",1984,6,14.4269352711185,2.40448921185308
"Droum","NER007007002",1984,7,115.542262539965,19.2570437566608
"Droum","NER007007002",1984,8,29.57567833963,4.92927972327166
"Droum","NER007007002",1984,9,58.092476167092,9.682079361182
"Droum","NER007007002",1985,6,29.0654923583612,4.84424872639353
"Droum","NER007007002",1985,7,106.636967180471,17.7728278634118
"Droum","NER007007002",1985,8,150.496621822243,25.0827703037072
"Droum","NER007007002",1985,9,64.2851950478439,10.7141991746407
"Droum","NER007007002",1986,6,32.69859369481,5.44976561580166
"Droum","NER007007002",1986,7,121.21406471871,20.202344119785
"Droum","NER007007002",1986,8,150.155078810256,25.025846468376
"Droum","NER007007002",1986,9,77.409041021056,12.9015068368427
"Droum","NER007007002",1987,6,14.6150854846028,2.43584758076713
"Droum","NER007007002",1987,7,65.3516126338241,10.8919354389707
"Droum","NER007007002",1987,8,134.101550171112,22.3502583618519
"Droum","NER007007002",1987,9,41.1710641212986,6.86184402021643
"Droum","NER007007002",1988,6,51.2718093040365,8.54530155067274
"Droum","NER007007002",1988,7,108.220065507411,18.0366775845685
"Droum","NER007007002",1988,8,203.685703833616,33.9476173056027
"Droum","NER007007002",1988,9,63.3525632856286,10.5587605476048
"Droum","NER007007002",1989,6,17.4505985241328,2.90843308735546
"Droum","NER007007002",1989,7,129.988316427929,21.6647194046548
"Droum","NER007007002",1989,8,198.581662320017,33.0969437200029
"Droum","NER007007002",1989,9,25.48161990662,4.24693665110333
"Droum","NER007007002",1990,6,29.9394942565399,4.98991570942332
"Droum","NER007007002",1990,7,137.316859482694,22.8861432471156
"Droum","NER007007002",1990,8,86.3377100600492,14.3896183433415
"Droum","NER007007002",1990,9,27.3941831500989,4.56569719168315
"Droum","NER007007002",1991,6,41.6879823591523,6.94799705985872
"Droum","NER007007002",1991,7,112.031689523354,18.6719482538923
"Droum","NER007007002",1991,8,141.063162013244,23.5105270022073
"Droum","NER007007002",1991,9,30.3277853915518,5.05463089859197
"Droum","NER007007002",1992,6,49.2252216776006,8.20420361293343
"Droum","NER007007002",1992,7,155.358257550395,25.8930429250658
"Droum","NER007007002",1992,8,133.39227974926,22.2320466248766
"Droum","NER007007002",1992,9,68.169279233311,11.3615465388852
"Droum","NER007007002",1993,6,25.5733871808572,4.26223119680953
"Droum","NER007007002",1993,7,142.103860896206,23.6839768160343
"Droum","NER007007002",1993,8,137.539830575042,22.9233050958404
"Droum","NER007007002",1993,9,59.5037499953305,9.91729166588842
"Droum","NER007007002",1994,6,29.4843140476766,4.91405234127943
"Droum","NER007007002",1994,7,126.02922750599,21.0048712509983
"Droum","NER007007002",1994,8,202.971144109806,33.828524018301
"Droum","NER007007002",1994,9,127.05299318841,21.175498864735
"Droum","NER007007002",1995,6,45.4417150532207,7.57361917553679
"Droum","NER007007002",1995,7,115.020921313669,19.1701535522782
"Droum","NER007007002",1995,8,113.025317081584,18.8375528469306
"Droum","NER007007002",1995,9,75.6168027615324,12.6028004602554
"Droum","NER007007002",1996,6,47.2015293253288,7.86692155422147
"Droum","NER007007002",1996,7,101.068465199797,16.8447441999662
"Droum","NER007007002",1996,8,118.978043523343,19.8296739205571
"Droum","NER007007002",1996,9,65.6148951990285,10.9358158665048
"Droum","NER007007002",1997,6,41.4711872050046,6.91186453416744
"Droum","NER007007002",1997,7,116.225659731217,19.3709432885361
"Droum","NER007007002",1997,8,147.431921198252,24.5719868663753
"Droum","NER007007002",1997,9,53.075561751452,8.84592695857534
"Droum","NER007007002",1998,6,30.7430705419378,5.12384509032297
"Droum","NER007007002",1998,7,151.548595392128,25.2580992320213
"Droum","NER007007002",1998,8,185.592944231933,30.9321573719889
"Droum","NER007007002",1998,9,121.151585185517,20.1919308642529
"Droum","NER007007002",1999,6,16.5777188304132,2.7629531384022
"Droum","NER007007002",1999,7,131.697196373962,21.9495327289937
"Droum","NER007007002",1999,8,205.798210085298,34.299701680883
"Droum","NER007007002",1999,9,134.762729358528,22.4604548930881
"Droum","NER007007002",2000,6,30.0696163144016,5.01160271906694
"Droum","NER007007002",2000,7,142.702507859931,23.7837513099886
"Droum","NER007007002",2000,8,139.11822882321,23.1863714705351
"Droum","NER007007002",2000,9,71.2514407723094,11.8752401287182
"Droum","NER007007002",2001,6,59.3114627026438,9.88524378377397
"Droum","NER007007002",2001,7,180.061935413586,30.0103225689311
"Droum","NER007007002",2001,8,192.926959737898,32.1544932896496
"Droum","NER007007002",2001,9,61.33158230578,10.2219303842967
"Droum","NER007007002",2002,6,35.7845338038665,5.96408896731108
"Droum","NER007007002",2002,7,163.993265082858,27.3322108471431
"Droum","NER007007002",2002,8,155.860557778105,25.9767596296842
"Droum","NER007007002",2002,9,118.460989841774,19.7434983069624
"Droum","NER007007002",2003,6,57.5922339071948,9.59870565119914
"Droum","NER007007002",2003,7,179.467310092614,29.911218348769
"Droum","NER007007002",2003,8,194.485618995408,32.414269832568
"Droum","NER007007002",2003,9,62.4423766312586,10.4070627718764
"Droum","NER007007002",2004,6,41.597971867164,6.932995311194
"Droum","NER007007002",2004,7,132.892146056132,22.1486910093553
"Droum","NER007007002",2004,8,191.336636728858,31.8894394548097
"Droum","NER007007002",2004,9,33.6797823562837,5.61329705938062
"Droum","NER007007002",2005,6,90.9535106354097,15.1589184392349
"Droum","NER007007002",2005,7,133.668504621118,22.2780841035197
"Droum","NER007007002",2005,8,125.672258308318,20.9453763847197
"Droum","NER007007002",2005,9,69.2442455187104,11.5407075864517
"Droum","NER007007002",2006,6,19.7340830632578,3.28901384387629
"Droum","NER007007002",2006,7,104.547252922398,17.424542153733
"Droum","NER007007002",2006,8,206.725641430465,34.4542735717441
"Droum","NER007007002",2006,9,92.6192639438888,15.4365439906481
"Droum","NER007007002",2007,6,31.6122122276683,5.26870203794471
"Droum","NER007007002",2007,7,112.198635610001,18.6997726016668
"Droum","NER007007002",2007,8,131.9940355388,21.9990059231333
"Droum","NER007007002",2007,9,46.5839178009166,7.76398630015277
"Droum","NER007007002",2008,6,27.7260370300505,4.62100617167509
"Droum","NER007007002",2008,7,166.877437378888,27.8129062298147
"Droum","NER007007002",2008,8,211.927369415805,35.3212282359675
"Droum","NER007007002",2008,9,59.6783149565379,9.94638582608965
"Droum","NER007007002",2009,6,59.0044430012857,9.83407383354762
"Droum","NER007007002",2009,7,103.512317112178,17.2520528520297
"Droum","NER007007002",2009,8,85.5317423335818,14.2552903889303
"Droum","NER007007002",2009,9,49.3859387270309,8.23098978783848
"Droum","NER007007002",2010,6,80.1854224718585,13.3642370786431
"Droum","NER007007002",2010,7,112.964013896168,18.8273356493614
"Droum","NER007007002",2010,8,161.471384869733,26.9118974782889
"Droum","NER007007002",2010,9,95.2651202202884,15.8775200367147
"Droum","NER007007002",2011,6,60.0636463197852,10.0106077199642
"Droum","NER007007002",2011,7,103.654548125179,17.2757580208632
"Droum","NER007007002",2011,8,176.983562128591,29.4972603547652
"Droum","NER007007002",2011,9,56.0525949897116,9.34209916495193
"Droum","NER007007002",2012,6,75.1677801548726,12.5279633591454
"Droum","NER007007002",2012,7,141.565676412672,23.5942794021119
"Droum","NER007007002",2012,8,229.174490270752,38.1957483784587
"Droum","NER007007002",2012,9,69.440785716779,11.5734642861298
"Droum","NER007007002",2013,6,64.8861382003528,10.8143563667255
"Droum","NER007007002",2013,7,93.1287118009516,15.5214519668253
"Droum","NER007007002",2013,8,192.186784553431,32.0311307589052
"Droum","NER007007002",2013,9,65.860574272952,10.9767623788253
"Droum","NER007007002",2014,6,25.0516510724931,4.17527517874885
"Droum","NER007007002",2014,7,144.9002343241,24.1500390540167
"Droum","NER007007002",2014,8,147.032273276016,24.5053788793359
"Droum","NER007007002",2014,9,67.809566073016,11.3015943455027
"Droum","NER007007002",2015,6,25.8225136944652,4.30375228241087
"Droum","NER007007002",2015,7,107.890322891272,17.9817204818787
"Droum","NER007007002",2015,8,181.149579182897,30.1915965304828
"Droum","NER007007002",2015,9,106.587469382434,17.7645782304057
"Droum","NER007007002",2016,6,50.1637849228279,8.36063082047132
"Droum","NER007007002",2016,7,109.228013569875,18.2046689283125
"Droum","NER007007002",2016,8,133.830804681283,22.3051341135472
"Droum","NER007007002",2016,9,52.3614953493366,8.7269158915561
"Droum","NER007007002",2017,6,46.7463214666729,7.79105357777882
"Droum","NER007007002",2017,7,116.231018551024,19.3718364251706
"Droum","NER007007002",2017,8,156.476789241195,26.0794648735326
"Droum","NER007007002",2017,9,32.9068851402869,5.48448085671448
"Droum","NER007007002",2018,6,66.5585349171019,11.0930891528503
"Droum","NER007007002",2018,7,123.422234167909,20.5703723613182
"Droum","NER007007002",2018,8,209.243958257465,34.8739930429108
"Droum","NER007007002",2018,9,93.7851043249606,15.6308507208268
"Droum","NER007007002",2019,6,63.3928713544302,10.5654785590717
"Droum","NER007007002",2019,7,122.251008176574,20.3751680294291
"Droum","NER007007002",2019,8,225.049794006975,37.5082990011625
"Droum","NER007007002",2019,9,33.5105390840321,5.58508984733868
"Droum","NER007007002",2020,6,28.7604700805958,4.7934116800993
"Droum","NER007007002",2020,7,204.252340549341,34.0420567582234
"Droum","NER007007002",2020,8,168.271665186994,28.0452775311657
"Droum","NER007007002",2020,9,98.4752173194048,16.4125362199008
"Droum","NER007007002",2021,6,22.3226132121172,3.72043553535286
"Droum","NER007007002",2021,7,158.792929260211,26.4654882100352
"Droum","NER007007002",2021,8,171.365027318024,28.5608378863373
"Droum","NER007007002",2021,9,108.616193345972,18.1026988909954
"Dogo","NER007007001",1981,6,54.1775334915383,9.02958891525639
"Dogo","NER007007001",1981,7,135.642850161643,22.6071416936072
"Dogo","NER007007001",1981,8,124.186463817973,20.6977439696621
"Dogo","NER007007001",1981,9,53.480090765591,8.91334846093184
"Dogo","NER007007001",1982,6,43.1399403502407,7.18999005837345
"Dogo","NER007007001",1982,7,120.218311325132,20.0363852208554
"Dogo","NER007007001",1982,8,189.69883822987,31.6164730383116
"Dogo","NER007007001",1982,9,14.7565437085588,2.45942395142646
"Dogo","NER007007001",1983,6,49.3100812460141,8.21834687433568
"Dogo","NER007007001",1983,7,99.7251922051933,16.6208653675322
"Dogo","NER007007001",1983,8,123.000069664675,20.5000116107792
"Dogo","NER007007001",1983,9,61.2047484295725,10.2007914049287
"Dogo","NER007007001",1984,6,16.1468379049561,2.69113965082601
"Dogo","NER007007001",1984,7,127.256372313364,21.2093953855606
"Dogo","NER007007001",1984,8,40.7486469190122,6.79144115316869
"Dogo","NER007007001",1984,9,58.3761001284676,9.72935002141127
"Dogo","NER007007001",1985,6,39.2867178734288,6.54778631223813
"Dogo","NER007007001",1985,7,126.261295288068,21.0435492146779
"Dogo","NER007007001",1985,8,158.772126877462,26.4620211462437
"Dogo","NER007007001",1985,9,62.7200116864345,10.4533352810724
"Dogo","NER007007001",1986,6,26.0993973329744,4.34989955549574
"Dogo","NER007007001",1986,7,137.042427612535,22.8404046020891
"Dogo","NER007007001",1986,8,153.86809063843,25.6446817730717
"Dogo","NER007007001",1986,9,75.3468434280612,12.5578072380102
"Dogo","NER007007001",1987,6,14.7018721516201,2.45031202527002
"Dogo","NER007007001",1987,7,70.2797687036523,11.713294783942
"Dogo","NER007007001",1987,8,129.76862079763,21.6281034662717
"Dogo","NER007007001",1987,9,35.6973333650198,5.94955556083664
"Dogo","NER007007001",1988,6,57.1611131416742,9.52685219027903
"Dogo","NER007007001",1988,7,109.860568080438,18.310094680073
"Dogo","NER007007001",1988,8,240.59365524443,40.0989425407383
"Dogo","NER007007001",1988,9,60.9737289907488,10.1622881651248
"Dogo","NER007007001",1989,6,19.6870611623881,3.28117686039801
"Dogo","NER007007001",1989,7,143.974325078251,23.9957208463751
"Dogo","NER007007001",1989,8,199.468127301399,33.2446878835665
"Dogo","NER007007001",1989,9,26.2301110386364,4.37168517310606
"Dogo","NER007007001",1990,6,21.1231706385308,3.52052843975513
"Dogo","NER007007001",1990,7,160.631545683817,26.7719242806362
"Dogo","NER007007001",1990,8,111.011962103108,18.5019936838513
"Dogo","NER007007001",1990,9,28.6884964399963,4.78141607333272
"Dogo","NER007007001",1991,6,30.5505744323265,5.09176240538775
"Dogo","NER007007001",1991,7,131.219215299867,21.8698692166446
"Dogo","NER007007001",1991,8,168.934387827845,28.1557313046408
"Dogo","NER007007001",1991,9,32.0372219195727,5.33953698659545
"Dogo","NER007007001",1992,6,41.3713673863764,6.89522789772939
"Dogo","NER007007001",1992,7,180.489440299493,30.0815733832488
"Dogo","NER007007001",1992,8,188.335249680502,31.3892082800837
"Dogo","NER007007001",1992,9,55.6470545612565,9.27450909354275
"Dogo","NER007007001",1993,6,31.6978663068092,5.28297771780154
"Dogo","NER007007001",1993,7,157.653508241991,26.2755847069985
"Dogo","NER007007001",1993,8,142.679411131862,23.7799018553104
"Dogo","NER007007001",1993,9,55.0637431557247,9.17729052595412
"Dogo","NER007007001",1994,6,30.4543704843653,5.07572841406088
"Dogo","NER007007001",1994,7,144.124640838773,24.0207734731288
"Dogo","NER007007001",1994,8,232.741762487899,38.7902937479832
"Dogo","NER007007001",1994,9,142.453842730263,23.7423071217104
"Dogo","NER007007001",1995,6,46.2898407606567,7.71497346010945
"Dogo","NER007007001",1995,7,152.923138718034,25.487189786339
